TAHUN;BULAN;HARI;JAM;CURAH HUJAN;DAYA;DEBIT AIR;Temperatur;
2020;1;17;11.00.00;0.0;409,8;0,54;28,91;
2020;1;17;12.00.00;0.0;409,36;0,54;28,78;
2020;1;17;13.00.00;0.0;439,17;0,57;28,64;
2020;1;17;14.00.00;0.01;439;0,57;28,44;
2020;1;17;15.00.00;0.03;446,14;0,57;28,23;
2020;1;17;16.00.00;0.04;438,33;0,56;28,01;
2020;1;17;17.00.00;0.06;438,31;0,56;27,81;
2020;1;17;18.00.00;0.09;436,36;0,56;27,64;
2020;1;17;19.00.00;0.08;439,01;0,57;27,5;
2020;1;17;20.00.00;0.07;438,55;0,56;27,4;
2020;1;17;21.00.00;0.06;432,73;0,56;27,31;
2020;1;17;22.00.00;0.05;430,78;0,56;27,31;
2020;1;17;23.00.00;0.04;439,12;0,56;27,69;
2020;1;18;00.00.00;0.03;398,78;;28,14;
2020;1;18;01.00.00;0.02;438,05;0,56;28,85;
2020;1;18;02.00.00;0.02;406,57;0,54;29,6;
2020;1;18;03.00.00;0.02;418,63;0,54;30,29;
2020;1;18;04.00.00;0.02;439,98;0,54;30,76;
2020;1;18;05.00.00;0.02;450,48;0,54;30,97;
2020;1;18;06.00.00;0.02;424,67;0,54;31,03;
2020;1;18;07.00.00;0.01;429,66;0,54;30,9;
2020;1;18;08.00.00;0.01;437,65;0,57;30,51;
2020;1;18;09.00.00;0.0;441,94;0,57;30,19;
2020;1;18;10.00.00;0.0;436,51;0,56;29,99;
2020;1;18;11.00.00;0.0;435,71;0,56;29,52;
2020;1;18;12.00.00;0.0;441,94;0,57;29,13;
2020;1;18;13.00.00;0.0;441,08;0,57;28,76;
2020;1;18;14.00.00;0.0;439,57;0,57;28,44;
2020;1;18;15.00.00;0.0;434,1;0,56;28,19;
2020;1;18;16.00.00;0.0;435,01;0,56;27,95;
2020;1;18;17.00.00;0.01;443,72;0,57;27,73;
2020;1;18;18.00.00;0.02;436,54;0,56;27,55;
2020;1;18;19.00.00;0.04;423,92;0,56;27,42;
2020;1;18;20.00.00;0.04;425,62;0,56;27,3;
2020;1;18;21.00.00;0.03;422,45;0,56;27,17;
2020;1;18;22.00.00;0.06;422,24;0,56;27,12;
2020;1;18;23.00.00;0.07;448,91;0,58;27,59;
2020;1;19;00.00.00;0.08;384,84;;28,16;
2020;1;19;01.00.00;0.07;422,58;0,56;28,83;
2020;1;19;02.00.00;0.08;426,24;0,56;29,55;
2020;1;19;03.00.00;0.06;457,95;0,56;30,18;
2020;1;19;04.00.00;0.06;430,88;0,56;30,49;
2020;1;19;05.00.00;0.06;411,42;0,56;30,69;
2020;1;19;06.00.00;0.06;465,43;0,56;30,83;
2020;1;19;07.00.00;0.05;462,42;0,58;30,8;
2020;1;19;08.00.00;0.04;423,07;0,56;30,52;
2020;1;19;09.00.00;0.03;425,46;0,56;30,2;
2020;1;19;10.00.00;0.03;429,47;0,56;29,83;
2020;1;19;11.00.00;0.03;464,16;0,6;29,44;
2020;1;19;12.00.00;0.03;433,23;0,56;29,23;
2020;1;19;13.00.00;0.03;433,08;0,56;29,09;
2020;1;19;14.00.00;0.04;433,21;0,56;28,97;
2020;1;19;15.00.00;0.05;433,14;0,56;28,77;
2020;1;19;16.00.00;0.06;431,01;0,56;28,52;
2020;1;19;17.00.00;0.07;433;0,56;28,29;
2020;1;19;18.00.00;0.09;464,84;0,59;28,11;
2020;1;19;19.00.00;0.11;440,92;0,57;27,94;
2020;1;19;20.00.00;0.13;461,21;0,6;27,81;
2020;1;19;21.00.00;0.17;438,63;0,57;27,72;
2020;1;19;22.00.00;0.17;438,47;0,57;27,72;
2020;1;19;23.00.00;0.17;440,21;0,57;28,01;
2020;1;20;00.00.00;0.15;370,99;;28,47;
2020;1;20;01.00.00;0.15;438,62;0,57;29,11;
2020;1;20;02.00.00;0.14;440,18;0,57;29,8;
2020;1;20;03.00.00;0.15;440,66;0,57;30,45;
2020;1;20;04.00.00;0.23;440,08;0,57;30,9;
2020;1;20;05.00.00;0.29;373,5;0,57;31,15;
2020;1;20;06.00.00;0.36;408,34;0,57;30,99;
2020;1;20;07.00.00;0.5;421,87;0,57;30,69;
2020;1;20;08.00.00;0.26;373,38;0,5;30,27;
2020;1;20;09.00.00;0.25;397,06;0,52;29,62;
2020;1;20;10.00.00;0.21;377,74;0,5;29,01;
2020;1;20;11.00.00;0.22;396,15;0,52;28,66;
2020;1;20;12.00.00;0.24;397,51;0,52;28,46;
2020;1;20;13.00.00;0.26;378,31;0,5;28,28;
2020;1;20;14.00.00;0.28;377,59;0,5;28,12;
2020;1;20;15.00.00;0.33;399,49;0,52;27,94;
2020;1;20;16.00.00;0.38;377,92;0,5;27,76;
2020;1;20;17.00.00;0.47;376,43;0,5;27,67;
2020;1;20;18.00.00;0.59;396,38;0,52;27,65;
2020;1;20;19.00.00;0.61;393,82;0,52;27,65;
2020;1;20;20.00.00;0.74;537,82;0,7;27,67;
2020;1;20;21.00.00;0.8;463,65;0,6;27,69;
2020;1;20;22.00.00;0.9;431,73;0,58;27,75;
2020;1;20;23.00.00;1.01;432,03;0,58;28,03;
2020;1;21;00.00.00;1.26;406,13;;28,37;
2020;1;21;01.00.00;1.65;432,66;0,57;28,87;
2020;1;21;02.00.00;2.39;432,27;0,57;29,3;
2020;1;21;03.00.00;3.35;433,6;0,57;29,62;
2020;1;21;04.00.00;4.22;432,98;0,57;29,75;
2020;1;21;05.00.00;4.86;428,89;0,57;29,74;
2020;1;21;06.00.00;5.02;412,37;0,57;29,55;
2020;1;21;07.00.00;4.14;423,32;0,56;29,23;
2020;1;21;08.00.00;0.84;434,05;0,57;28,87;
2020;1;21;09.00.00;0.43;462,34;0,6;28,55;
2020;1;21;10.00.00;0.23;493,57;0,62;28,35;
2020;1;21;11.00.00;0.15;690,17;0,88;28,25;
2020;1;21;12.00.00;0.12;469,81;0,6;28,2;
2020;1;21;13.00.00;0.1;468,88;0,6;28,15;
2020;1;21;14.00.00;0.11;451,52;0,58;28,13;
2020;1;21;15.00.00;0.1;468,06;0,6;28,09;
2020;1;21;16.00.00;0.12;450,73;0,58;28,04;
2020;1;21;17.00.00;0.12;450,72;0,58;27,97;
2020;1;21;18.00.00;0.12;449,57;0,58;27,91;
2020;1;21;19.00.00;0.11;446,08;0,58;27,87;
2020;1;21;20.00.00;0.11;445,46;0,58;27,83;
2020;1;21;21.00.00;0.11;443,39;0,58;27,8;
2020;1;21;22.00.00;0.13;428,04;0,55;27,8;
2020;1;21;23.00.00;0.13;444,96;0,58;27,96;
2020;1;22;00.00.00;0.14;430,12;;28,1;
2020;1;22;01.00.00;0.13;809,69;0,99;28,25;
2020;1;22;02.00.00;0.12;620,49;0,78;28,39;
2020;1;22;03.00.00;0.11;549,01;0,74;28,43;
2020;1;22;04.00.00;0.1;500,23;0,64;28,51;
2020;1;22;05.00.00;0.08;508,16;0,64;28,65;
2020;1;22;06.00.00;0.08;525,23;0,66;28,76;
2020;1;22;07.00.00;0.07;534,28;0,68;28,69;
2020;1;22;08.00.00;0.1;499,51;0,64;28,51;
2020;1;22;09.00.00;0.08;453,04;0,58;28,3;
2020;1;22;10.00.00;0.08;483,71;0,62;28,12;
2020;1;22;11.00.00;0.09;451,37;0,59;28,01;
2020;1;22;12.00.00;0.09;483,86;0,62;27,96;
2020;1;22;13.00.00;0.11;454,59;0,59;27,95;
2020;1;22;14.00.00;0.11;471,46;0,6;27,93;
2020;1;22;15.00.00;0.1;452,81;0,58;27,89;
2020;1;22;16.00.00;0.1;452,69;0,58;27,8;
2020;1;22;17.00.00;0.09;454,19;0,58;27,73;
2020;1;22;18.00.00;0.11;451,87;0,58;27,65;
2020;1;22;19.00.00;0.14;453,61;0,58;27,62;
2020;1;22;20.00.00;0.12;465,45;0,6;27,65;
2020;1;22;21.00.00;0.13;445,35;0,58;27,69;
2020;1;22;22.00.00;0.13;443,87;0,58;27,71;
2020;1;22;23.00.00;0.12;446,04;0,58;27,96;
2020;1;23;00.00.00;0.11;425,09;;28,18;
2020;1;23;01.00.00;0.09;445,51;0,58;28,46;
2020;1;23;02.00.00;0.08;444,76;0,58;28,73;
2020;1;23;03.00.00;0.08;444,76;0,58;29,01;
2020;1;23;04.00.00;0.07;443,58;0,58;29,2;
2020;1;23;05.00.00;0.09;432,2;0,57;29,23;
2020;1;23;06.00.00;0.1;439,04;0,57;29,12;
2020;1;23;07.00.00;0.12;437,77;0,58;28,89;
2020;1;23;08.00.00;0.11;441,97;0,58;28,62;
2020;1;23;09.00.00;0.12;443,63;0,58;28,39;
2020;1;23;10.00.00;0.12;451,97;0,58;28,22;
2020;1;23;11.00.00;0.12;450,1;0,58;28,11;
2020;1;23;12.00.00;0.13;452,02;0,58;28,07;
2020;1;23;13.00.00;0.12;438,24;0,57;28,09;
2020;1;23;14.00.00;0.13;449,23;0,58;28,08;
2020;1;23;15.00.00;0.13;450,84;0,58;28,05;
2020;1;23;16.00.00;0.13;450,27;0,58;28;
2020;1;23;17.00.00;0.14;449,51;0,58;27,93;
2020;1;23;18.00.00;0.14;450,48;0,58;27,89;
2020;1;23;19.00.00;0.13;447,69;0,58;27,87;
2020;1;23;20.00.00;0.12;429,9;0,56;27,87;
2020;1;23;21.00.00;0.1;444,95;0,58;27,86;
2020;1;23;22.00.00;0.08;443,75;0,58;27,83;
2020;1;23;23.00.00;0.07;443,24;0,58;27,94;
2020;1;24;00.00.00;0.08;427,79;;28,23;
2020;1;24;01.00.00;0.1;431,68;0,56;28,65;
2020;1;24;02.00.00;0.12;479,96;0,62;29,04;
2020;1;24;03.00.00;0.1;427,79;0,56;29,31;
2020;1;24;04.00.00;0.09;455,34;0,56;29,47;
2020;1;24;05.00.00;0.09;432;0,56;29,51;
2020;1;24;06.00.00;0.09;434;0,56;29,48;
2020;1;24;07.00.00;0.1;430,34;0,56;29,29;
2020;1;24;08.00.00;0.11;444;0,58;29,04;
2020;1;24;09.00.00;0.12;436,96;0,56;28,74;
2020;1;24;10.00.00;0.13;469,36;0,6;28,43;
2020;1;24;11.00.00;0.14;437,1;0,56;28,26;
2020;1;24;12.00.00;0.15;469,89;0,6;28,19;
2020;1;24;13.00.00;0.15;450,1;0,58;28,12;
2020;1;24;14.00.00;0.15;450,76;0,58;28,08;
2020;1;24;15.00.00;0.16;448,68;0,58;28,01;
2020;1;24;16.00.00;0.14;860,28;1,04;27,86;
2020;1;24;17.00.00;0.1;536,91;0,68;27,7;
2020;1;24;18.00.00;0.08;484,61;0,62;27,55;
2020;1;24;19.00.00;0.05;498,79;0,63;27,44;
2020;1;24;20.00.00;0.04;479,76;0,62;27,34;
2020;1;24;21.00.00;0.03;443,54;0,62;27,29;
2020;1;24;22.00.00;0.01;462,4;0,62;27,33;
2020;1;24;23.00.00;0.01;462,94;0,62;27,62;
2020;1;25;00.00.00;0.0;430,88;;28,08;
2020;1;25;01.00.00;0.0;444,16;0,58;28,59;
2020;1;25;02.00.00;0.0;462,08;0,6;29,05;
2020;1;25;03.00.00;0.0;441,27;0,58;29,39;
2020;1;25;04.00.00;0.0;474,18;0,62;29,59;
2020;1;25;05.00.00;0.01;444,4;0,58;29,69;
2020;1;25;06.00.00;0.02;456,25;0,58;29,65;
2020;1;25;07.00.00;0.03;434,27;0,58;29,52;
2020;1;25;08.00.00;0.03;444,74;0,58;29,31;
2020;1;25;09.00.00;0.02;448,78;0,58;29,01;
2020;1;25;10.00.00;0.02;448,1;0,58;28,7;
2020;1;25;11.00.00;0.03;448,56;0,58;28,56;
2020;1;25;12.00.00;0.04;448,4;0,58;28,48;
2020;1;25;13.00.00;0.04;449,98;0,58;28,41;
2020;1;25;14.00.00;0.06;448,91;0,58;28,38;
2020;1;25;15.00.00;0.06;448,2;0,58;28,34;
2020;1;25;16.00.00;0.04;448,09;0,58;28,3;
2020;1;25;17.00.00;0.04;448,97;0,58;28,19;
2020;1;25;18.00.00;0.04;448,62;0,58;28,11;
2020;1;25;19.00.00;0.05;448,78;0,58;28,08;
2020;1;25;20.00.00;0.07;443,29;0,58;28,12;
2020;1;25;21.00.00;0.08;443,2;0,58;28,11;
2020;1;25;22.00.00;0.09;431,74;0,56;28,11;
2020;1;25;23.00.00;0.09;444,97;0,58;28,46;
2020;1;26;00.00.00;0.11;417,3;;28,96;
2020;1;26;01.00.00;0.12;432;0,56;29,44;
2020;1;26;02.00.00;0.14;430,86;0,56;29,88;
2020;1;26;03.00.00;0.14;464,7;0,6;30,19;
2020;1;26;04.00.00;0.15;439,99;0,58;30,33;
2020;1;26;05.00.00;0.15;455,55;0,58;30,35;
2020;1;26;06.00.00;0.13;426,72;0,56;30,23;
2020;1;26;07.00.00;0.13;430,65;0,56;30,05;
2020;1;26;08.00.00;0.11;431,39;0,56;29,84;
2020;1;26;09.00.00;0.09;431,62;0,58;29,52;
2020;1;26;10.00.00;0.08;470,21;0,6;29,15;
2020;1;26;11.00.00;0.08;450,4;0,58;28,94;
2020;1;26;12.00.00;0.08;448,24;0,58;28,76;
2020;1;26;13.00.00;0.1;438,36;0,58;28,64;
2020;1;26;14.00.00;0.11;450,52;0,58;28,54;
2020;1;26;15.00.00;0.14;450,54;0,58;28,48;
2020;1;26;16.00.00;0.15;447,79;0,58;28,42;
2020;1;26;17.00.00;0.17;449,38;0,58;28,37;
2020;1;26;18.00.00;0.18;435,67;0,57;28,28;
2020;1;26;19.00.00;0.2;449,12;0,58;28,2;
2020;1;26;20.00.00;0.19;445,29;0,58;28,14;
2020;1;26;21.00.00;0.17;443,88;0,58;28,06;
2020;1;26;22.00.00;0.12;430,2;0,57;28,08;
2020;1;26;23.00.00;0.08;445,25;0,58;28,44;
2020;1;27;00.00.00;0.07;406,31;;28,92;
2020;1;27;01.00.00;0.06;431,46;0,56;29,54;
2020;1;27;02.00.00;0.06;432,88;0,56;30,09;
2020;1;27;03.00.00;0.07;444,81;0,56;30,46;
2020;1;27;04.00.00;0.07;433,18;0,56;30,55;
2020;1;27;05.00.00;0.08;433,25;0,56;30,43;
2020;1;27;06.00.00;0.09;426,83;0,55;30,23;
2020;1;27;07.00.00;0.11;435,49;0,56;29,97;
2020;1;27;08.00.00;0.1;434,23;0,56;29,69;
2020;1;27;09.00.00;0.09;438,22;0,56;29,34;
2020;1;27;10.00.00;0.08;438,23;0,56;29,01;
2020;1;27;11.00.00;0.07;436,23;0,56;28,83;
2020;1;27;12.00.00;0.06;436,82;0,56;28,6;
2020;1;27;13.00.00;0.05;437,79;0,56;28,51;
2020;1;27;14.00.00;0.04;450,09;0,58;28,4;
2020;1;27;15.00.00;0.04;435,7;0,56;28,3;
2020;1;27;16.00.00;0.03;435,92;0,56;28,25;
2020;1;27;17.00.00;0.02;435,48;0,56;28,22;
2020;1;27;18.00.00;0.01;433,35;0,56;28,19;
2020;1;27;19.00.00;0.01;432,27;0,56;28,24;
2020;1;27;20.00.00;0.02;428,55;0,56;28,3;
2020;1;27;21.00.00;0.02;429,92;0,56;28,32;
2020;1;27;22.00.00;0.02;431,65;0,56;28,37;
2020;1;27;23.00.00;0.03;430,63;0,56;28,73;
2020;1;28;00.00.00;0.03;449,14;;29,15;
2020;1;28;01.00.00;0.03;430,73;0,56;29,57;
2020;1;28;02.00.00;0.03;431,78;0,56;29,8;
2020;1;28;03.00.00;0.03;431,67;0,56;29,89;
2020;1;28;04.00.00;0.04;430,66;0,57;29,87;
2020;1;28;05.00.00;0.05;410,51;0,54;29,8;
2020;1;28;06.00.00;0.07;442,69;0,56;29,73;
2020;1;28;07.00.00;0.07;430,93;0,56;29,53;
2020;1;28;08.00.00;0.08;431,16;0,56;29,31;
2020;1;28;09.00.00;0.06;433,92;0,56;29,03;
2020;1;28;10.00.00;0.02;432,56;0,56;28,72;
2020;1;28;11.00.00;0.02;429,51;0,56;28,49;
2020;1;28;12.00.00;0.02;430,3;0,56;28,4;
2020;1;28;13.00.00;0.03;429,91;0,56;28,3;
2020;1;28;14.00.00;0.02;412,83;0,54;28,24;
2020;1;28;15.00.00;0.02;431,7;0,56;28,17;
2020;1;28;16.00.00;0.02;429,98;0,56;28,11;
2020;1;28;17.00.00;0.03;411,88;0,54;28,08;
2020;1;28;18.00.00;0.04;434,19;0,56;28,09;
2020;1;28;19.00.00;0.05;430,95;0,56;28,13;
2020;1;28;20.00.00;0.06;429,02;0,56;28,15;
2020;1;28;21.00.00;0.06;405,3;0,54;28,18;
2020;1;28;22.00.00;0.07;428,4;0,56;28,23;
2020;1;28;23.00.00;0.06;429,01;0,56;28,46;
2020;1;29;00.00.00;0.06;395;;28,74;
2020;1;29;01.00.00;0.05;427,59;0,56;29,13;
2020;1;29;02.00.00;0.04;427,86;0,56;29,49;
2020;1;29;03.00.00;0.03;429,15;0,56;29,76;
2020;1;29;04.00.00;0.03;420,11;0,56;30,03;
2020;1;29;05.00.00;0.05;463,66;0,56;30,23;
2020;1;29;06.00.00;0.08;418,31;0,56;30,21;
2020;1;29;07.00.00;0.11;437,33;0,56;30,01;
2020;1;29;08.00.00;0.12;406,51;0,54;29,73;
2020;1;29;09.00.00;0.1;434,49;0,56;29,41;
2020;1;29;10.00.00;0.1;431,68;0,56;29,1;
2020;1;29;11.00.00;0.11;431,32;0,56;28,98;
2020;1;29;12.00.00;0.12;431,11;0,56;29,01;
2020;1;29;13.00.00;0.11;413,45;0,54;29,01;
2020;1;29;14.00.00;0.13;431,34;0,56;28,98;
2020;1;29;15.00.00;0.13;411,28;0,54;28,91;
2020;1;29;16.00.00;0.12;427,23;0,56;28,8;
2020;1;29;17.00.00;0.15;429,18;0,56;28,69;
2020;1;29;18.00.00;0.16;411,37;0,54;28,62;
2020;1;29;19.00.00;0.18;424,92;0,56;28,55;
2020;1;29;20.00.00;0.21;422,92;0,56;28,52;
2020;1;29;21.00.00;0.25;406,01;0,54;28,52;
2020;1;29;22.00.00;0.29;422,89;0,56;28,55;
2020;1;29;23.00.00;0.3;423,62;0,56;28,81;
2020;1;30;00.00.00;0.32;-4,51;;29,12;
2020;1;30;01.00.00;0.32;425,31;0,56;29,49;
2020;1;30;02.00.00;0.3;407,19;0,54;29,76;
2020;1;30;03.00.00;0.3;424,49;0,56;29,92;
2020;1;30;04.00.00;0.32;419,43;0,56;29,94;
2020;1;30;05.00.00;0.3;418,68;0,56;29,85;
2020;1;30;06.00.00;0.29;407,31;0,54;29,65;
2020;1;30;07.00.00;0.23;425,99;0,56;29,37;
2020;1;30;08.00.00;0.37;407,62;0,56;29,07;
2020;1;30;09.00.00;0.43;433,75;0,56;28,83;
2020;1;30;10.00.00;0.46;411,69;0,54;28,63;
2020;1;30;11.00.00;0.55;429,39;0,56;28,51;
2020;1;30;12.00.00;0.83;429,72;0,56;28,4;
2020;1;30;13.00.00;1.06;432,93;0,56;28,26;
2020;1;30;14.00.00;1.25;468,14;0,61;28,13;
2020;1;30;15.00.00;1.32;-4,51;0;28,07;
2020;1;30;16.00.00;1.25;435,65;0,57;27,9;
2020;1;30;17.00.00;0.97;438,16;0,57;27,75;
2020;1;30;18.00.00;0.68;438,69;0,57;27,62;
2020;1;30;19.00.00;0.58;436,86;0,57;27,48;
2020;1;30;20.00.00;0.47;435,11;0,57;27,44;
2020;1;30;21.00.00;0.36;611,86;0,81;27,4;
2020;1;30;22.00.00;0.29;461,42;0,6;27,2;
2020;1;30;23.00.00;0.19;500,34;0,64;26,96;
2020;1;31;00.00.00;0.12;402,79;;26,76;
2020;1;31;01.00.00;0.1;463,1;0,6;26,7;
2020;1;31;02.00.00;0.1;439,63;0,58;26,77;
2020;1;31;03.00.00;0.09;439,58;0,58;26,93;
2020;1;31;04.00.00;0.11;432;0,57;27,13;
2020;1;31;05.00.00;0.12;451,23;0,59;27,37;
2020;1;31;06.00.00;0.14;452,61;0,59;27,61;
2020;1;31;07.00.00;0.19;423,55;0,56;27,76;
2020;1;31;08.00.00;0.34;435,74;0,57;27,83;
2020;1;31;09.00.00;0.4;431,53;0,56;27,87;
2020;1;31;10.00.00;0.52;429,77;0,56;27,87;
2020;1;31;11.00.00;0.59;431,18;0,56;27,86;
2020;1;31;12.00.00;0.59;439,65;0,57;27,89;
2020;1;31;13.00.00;0.6;408,33;0,54;27,91;
2020;1;31;14.00.00;0.62;433,71;0,56;27,91;
2020;1;31;15.00.00;0.63;431,08;0,56;27,89;
2020;1;31;16.00.00;0.72;412,59;0,54;27,87;
2020;1;31;17.00.00;0.79;433,95;0,56;27,86;
2020;1;31;18.00.00;0.91;432,97;0,56;27,84;
2020;1;31;19.00.00;1.05;427,69;0,56;27,84;
2020;1;31;20.00.00;1.28;425,84;0,56;27,84;
2020;1;31;21.00.00;1.41;422,96;0,56;27,87;
2020;1;31;22.00.00;1.3;423,69;0,56;27,91;
2020;1;31;23.00.00;1.22;423,65;0,56;28,1;
2020;2;1;00.00.00;1.16;406,64;;28,29;
2020;2;1;01.00.00;1.17;423,87;0,56;28,55;
2020;2;1;02.00.00;1.25;421,34;0,56;28,71;
2020;2;1;03.00.00;1.49;422,07;0,56;28,73;
2020;2;1;04.00.00;1.83;454,16;0,56;28,7;
2020;2;1;05.00.00;2.44;415;0,56;28,62;
2020;2;1;06.00.00;3.31;453,42;0,56;28,48;
2020;2;1;07.00.00;4.18;428,47;0,56;28,26;
2020;2;1;08.00.00;4.92;407,26;0,54;27,98;
2020;2;1;09.00.00;5.06;431,62;0,56;27,8;
2020;2;1;10.00.00;4.6;410,64;0,54;27,73;
2020;2;1;11.00.00;4.2;432,66;0,56;27,69;
2020;2;1;12.00.00;3.77;431,81;0,56;27,7;
2020;2;1;13.00.00;3.23;406,76;0,54;27,73;
2020;2;1;14.00.00;2.51;691,76;0,85;27,73;
2020;2;1;15.00.00;1.72;650,99;0,8;27,67;
2020;2;1;16.00.00;1.25;725,2;0,88;27,56;
2020;2;1;17.00.00;1.2;543,73;0,6;27,47;
2020;2;1;18.00.00;1.29;476,53;0,6;27,37;
2020;2;1;19.00.00;1.55;469,74;0,57;27,26;
2020;2;1;20.00.00;1.98;459,44;0,61;27,16;
2020;2;1;21.00.00;2.8;439,18;0,61;27,12;
2020;2;1;22.00.00;3.94;458,5;0,61;27,09;
2020;2;1;23.00.00;5.28;441,64;0,57;27,26;
2020;2;2;00.00.00;6.01;400,28;;27,4;
2020;2;2;01.00.00;5.33;432,77;0,57;27,62;
2020;2;2;02.00.00;4.44;433,73;0,57;27,9;
2020;2;2;03.00.00;4.09;431,37;0,57;28,1;
2020;2;2;04.00.00;3.79;431,51;0,57;28,2;
2020;2;2;05.00.00;3.11;431,72;0,57;28,23;
2020;2;2;06.00.00;2.21;431,73;0,57;28,23;
2020;2;2;07.00.00;1.4;426,67;0,57;28,17;
2020;2;2;08.00.00;0.8;429,95;0,57;28,04;
2020;2;2;09.00.00;0.4;433,1;0,56;27,89;
2020;2;2;10.00.00;0.21;433,21;0,56;27,79;
2020;2;2;11.00.00;0.17;432,05;0,56;27,75;
2020;2;2;12.00.00;0.14;433,39;0,56;27,73;
2020;2;2;13.00.00;0.15;430,46;0,56;27,69;
2020;2;2;14.00.00;0.17;433,26;0,56;27,64;
2020;2;2;15.00.00;0.23;433,15;0,56;27,57;
2020;2;2;16.00.00;0.3;431,16;0,56;27,51;
2020;2;2;17.00.00;0.33;541,75;0,7;27,49;
2020;2;2;18.00.00;0.37;439,15;0,57;27,44;
2020;2;2;19.00.00;0.43;459,85;0,6;27,39;
2020;2;2;20.00.00;0.45;457,49;0,6;27,37;
2020;2;2;21.00.00;0.48;440,69;0,6;27,38;
2020;2;2;22.00.00;0.49;431,68;0,56;27,4;
2020;2;2;23.00.00;0.55;432,01;0,56;27,55;
2020;2;3;00.00.00;0.63;399,53;;27,74;
2020;2;3;01.00.00;0.79;405,29;0,54;27,99;
2020;2;3;02.00.00;1.03;431,44;0,57;28,19;
2020;2;3;03.00.00;1.2;426,62;0,56;28,33;
2020;2;3;04.00.00;1.2;457,92;0,56;28,38;
2020;2;3;05.00.00;1.04;446,79;0,56;28,42;
2020;2;3;06.00.00;0.7;445,55;0,56;28,48;
2020;2;3;07.00.00;0.44;423;0,56;28,51;
2020;2;3;08.00.00;0.35;425,54;0,56;28,44;
2020;2;3;09.00.00;0.31;427,39;0,56;28,25;
2020;2;3;10.00.00;0.21;432,26;0,56;28,01;
2020;2;3;11.00.00;0.17;429,81;0,56;27,85;
2020;2;3;12.00.00;0.16;431,51;0,56;27,79;
2020;2;3;13.00.00;0.19;431,14;0,56;27,77;
2020;2;3;14.00.00;0.19;428,25;0,56;27,76;
2020;2;3;15.00.00;0.18;423,56;0,56;27,73;
2020;2;3;16.00.00;0.15;428;0,56;27,67;
2020;2;3;17.00.00;0.16;428,94;0,56;27,62;
2020;2;3;18.00.00;0.18;427,72;0,56;27,59;
2020;2;3;19.00.00;0.18;427,86;0,56;27,57;
2020;2;3;20.00.00;0.17;423,33;0,56;27,57;
2020;2;3;21.00.00;0.15;419,43;0,56;27,57;
2020;2;3;22.00.00;0.11;421,61;0,56;27,58;
2020;2;3;23.00.00;0.07;406,14;0,54;27,73;
2020;2;4;00.00.00;0.03;378,14;;28,02;
2020;2;4;01.00.00;0.02;421,5;0,54;28,46;
2020;2;4;02.00.00;0.02;422,38;0,57;28,85;
2020;2;4;03.00.00;0.02;403,94;0,56;29,15;
2020;2;4;04.00.00;0.03;421,25;0,56;29,3;
2020;2;4;05.00.00;0.03;423,31;0,56;29,3;
2020;2;4;06.00.00;0.02;462,37;0,6;29,19;
2020;2;4;07.00.00;0.02;457,28;0,59;29,01;
2020;2;4;08.00.00;0.01;422,47;0,56;28,77;
2020;2;4;09.00.00;0.0;426,38;0,56;28,46;
2020;2;4;10.00.00;0.0;427,51;0,56;28,13;
2020;2;4;11.00.00;0.0;412,23;0,54;27,92;
2020;2;4;12.00.00;0.0;426,81;0,56;27,83;
2020;2;4;13.00.00;0.0;427,29;0,56;27,78;
2020;2;4;14.00.00;0.0;410,8;0,54;27,71;
2020;2;4;15.00.00;0.01;429,96;0,56;27,63;
2020;2;4;16.00.00;0.01;430,54;0,56;27,58;
2020;2;4;17.00.00;0.01;409,72;0,54;27,57;
2020;2;4;18.00.00;0.01;432,24;0,56;27,59;
2020;2;4;19.00.00;0.02;433,27;0,56;27,62;
2020;2;4;20.00.00;0.05;429,39;0,56;27,63;
2020;2;4;21.00.00;0.08;432,42;0,56;27,62;
2020;2;4;22.00.00;0.09;430,34;0,56;27,62;
2020;2;4;23.00.00;0.07;432,02;0,56;27,76;
2020;2;5;00.00.00;0.06;407,41;;28,08;
2020;2;5;01.00.00;0.05;432,06;0,56;28,62;
2020;2;5;02.00.00;0.05;432,28;0,56;29,07;
2020;2;5;03.00.00;0.04;433,32;0,56;29,38;
2020;2;5;04.00.00;0.04;433,39;0,56;29,55;
2020;2;5;05.00.00;0.04;433,33;0,56;29,59;
2020;2;5;06.00.00;0.03;430,88;0,56;29,56;
2020;2;5;07.00.00;0.04;432,71;0,56;29,44;
2020;2;5;08.00.00;0.03;444,46;0,56;29,21;
2020;2;5;09.00.00;0.01;447,45;0,56;28,86;
2020;2;5;10.00.00;0.01;435,32;0,56;28,51;
2020;2;5;11.00.00;0.01;407,41;0,53;28,31;
2020;2;5;12.00.00;0.01;434,66;0,56;28,19;
2020;2;5;13.00.00;0.01;436,14;0,56;28,03;
2020;2;5;14.00.00;0.02;437,76;0,56;27,88;
2020;2;5;15.00.00;0.02;438,91;0,56;27,74;
2020;2;5;16.00.00;0.03;467,62;0,6;27,57;
2020;2;5;17.00.00;0.03;435,58;0,56;27,43;
2020;2;5;18.00.00;0.06;435,98;0,56;27,38;
2020;2;5;19.00.00;0.08;431,97;0,56;27,35;
2020;2;5;20.00.00;0.06;431,64;0,56;27,34;
2020;2;5;21.00.00;0.05;431,04;0,56;27,37;
